2.835135995898218405e-03
2.558857210749198360e-03
2.485059120677530001e-03
2.398330604480135818e-03
2.327435139862318002e-03
2.284239225858260888e-03
2.255750159171247306e-03
2.226564341549953571e-03
2.199778481327470392e-03
2.192139217467416971e-03
2.149204212758276319e-03
2.127024110007499132e-03
2.108417097686065417e-03
2.103958814641431092e-03
2.087023924134435125e-03
2.071104167117959055e-03
2.053226464945409006e-03
2.039612616367992778e-03
2.019413137734527627e-03
2.015951771377807750e-03
1.995685619006436033e-03
1.993658887532850314e-03
1.988971666063344638e-03
1.966740191071516056e-03
1.952561552000660686e-03
