2.530017151319909584e-03
2.205196499011464507e-03
2.181598866284484989e-03
2.153913784934769447e-03
2.152907651124729132e-03
2.130859523228118522e-03
2.153426029423754183e-03
2.130240780670964330e-03
2.130102558342355460e-03
2.148605973326733927e-03
